vendor_id,pickup_date,pickup_hour,day_name,is_weekend,day_num,avg_distance,avg_fare,avg_tip,avg_duration_minutes,avg_speed_kmh,sum_passenger,avg_passenger,total_trip,total_revenue,min_transaction,max_transaction,std_transaction
2,2016-05-18,6,Wednesday,0,3,4.46,10.91,1.52,9.86,24.83,1091,1.98,550,7413.11,4.3,70.01,11.49
2,2016-05-18,7,Wednesday,0,3,4.27,11.75,1.74,13.15,18.71,2024,1.98,1023,14856.54,3.8,67.34,10.1
2,2016-05-18,8,Wednesday,0,3,3.93,12.3,1.82,15.25,14.86,2227,2.01,1110,16800.97,3.8,70.01,10.0
1,2016-05-18,9,Wednesday,0,3,4.05,12.95,1.95,16.11,14.48,1016,1.14,891,14224.89,3.8,69.99,11.53
2,2016-05-18,11,Wednesday,0,3,4.06,13.7,1.88,17.94,13.36,1782,2.04,875,14648.47,3.8,70.01,11.82
2,2016-05-18,18,Wednesday,0,3,3.72,12.65,1.81,16.76,13.2,2322,1.98,1175,19407.78,4.8,67.61,10.03
2,2016-05-18,20,Wednesday,0,3,4.34,12.04,1.83,13.93,17.77,2533,2.01,1260,19375.01,4.3,70.01,9.67
1,2016-05-18,21,Wednesday,0,3,4.79,12.73,2.02,14.2,18.86,1479,1.27,1163,18881.95,3.8,70.0,10.18
1,2016-05-19,0,Thursday,0,4,5.46,13.08,1.92,12.69,24.05,729,1.28,570,9382.68,4.3,63.36,10.38
2,2016-05-19,2,Thursday,0,4,5.71,12.93,1.58,11.79,27.34,459,2.03,226,3583.45,4.3,62.16,9.64
2,2016-05-19,4,Thursday,0,4,7.47,15.48,1.74,12.66,32.74,278,2.38,117,2205.01,5.3,70.01,12.36
2,2016-05-19,9,Thursday,0,4,3.79,12.36,1.77,15.7,14.12,2025,2.01,1007,15238.8,3.8,67.01,9.77
1,2016-05-19,12,Thursday,0,4,4.09,13.41,1.9,16.96,13.55,1026,1.23,832,13662.34,3.3,69.99,11.51
1,2016-05-19,17,Thursday,0,4,3.47,12.88,1.74,17.73,12.45,1015,1.3,783,12997.68,4.8,62.15,9.87
1,2016-05-19,19,Thursday,0,4,3.68,11.59,1.77,14.23,15.18,1443,1.26,1141,17384.47,4.8,64.59,8.61
2,2016-05-19,21,Thursday,0,4,4.99,13.35,1.98,15.38,18.43,2782,2.06,1352,22815.33,4.3,70.01,11.02
1,2016-05-19,22,Thursday,0,4,4.69,13.07,1.91,15.06,17.93,1432,1.29,1109,18219.71,3.8,69.99,10.22
1,2016-05-19,23,Thursday,0,4,4.98,13.14,1.95,14.58,19.73,1281,1.3,982,16305.25,3.8,69.99,10.49
1,2016-05-20,2,Friday,0,5,5.44,12.76,1.57,11.62,26.38,442,1.25,353,5543.0,4.8,59.75,9.34
1,2016-05-20,4,Friday,0,5,6.65,14.58,1.67,12.23,29.5,244,1.19,205,3659.62,4.3,69.99,12.51
2,2016-05-20,5,Friday,0,5,6.64,14.12,1.94,10.94,31.59,469,1.95,241,4345.4,4.3,70.01,14.91
2,2016-05-20,6,Friday,0,5,5.21,12.14,1.89,10.7,26.33,1010,1.97,512,7824.34,3.8,70.01,13.65
2,2016-05-20,7,Friday,0,5,4.19,11.34,1.6,12.41,19.05,1943,1.96,989,13840.12,3.3,70.01,9.9
2,2016-05-20,8,Friday,0,5,4.02,12.18,1.8,14.82,15.3,2104,2.0,1052,15781.52,4.3,70.01,9.96
1,2016-05-20,9,Friday,0,5,3.71,12.0,1.69,14.86,14.06,948,1.14,830,12192.63,3.8,69.99,10.25
2,2016-05-20,11,Friday,0,5,4.16,13.27,1.68,16.78,13.98,1810,2.0,906,14541.16,3.8,70.01,10.83
2,2016-05-20,18,Friday,0,5,4.09,12.19,1.75,14.9,15.9,2436,1.93,1261,20112.06,4.8,64.61,9.85
2,2016-05-20,20,Friday,0,5,4.34,11.96,1.71,13.59,18.17,2456,1.91,1288,19594.43,4.3,70.01,10.02
1,2016-05-20,21,Friday,0,5,4.08,11.68,1.61,13.39,17.45,1551,1.38,1125,16547.79,4.3,70.01,9.01
1,2016-05-21,2,Saturday,1,6,4.96,12.23,1.56,12.29,22.64,1073,1.41,762,11559.73,4.3,59.16,8.72
1,2016-05-21,4,Saturday,1,6,6.08,13.76,1.37,12.27,27.14,508,1.32,385,6390.17,4.3,69.99,10.41
2,2016-05-21,5,Saturday,1,6,8.12,16.99,2.23,13.76,32.64,492,2.02,243,5045.25,4.8,70.01,14.87
2,2016-05-21,6,Saturday,1,6,7.29,15.76,2.2,12.91,30.99,630,2.07,305,5847.03,3.8,70.01,15.04
2,2016-05-21,7,Saturday,1,6,5.75,13.07,1.63,10.73,27.91,729,1.85,395,6277.32,3.8,70.34,13.81
2,2016-05-21,8,Saturday,1,6,4.88,11.8,1.51,10.81,24.56,1137,1.99,570,8191.13,3.8,70.01,11.22
1,2016-05-21,9,Saturday,1,6,4.07,10.92,1.43,10.82,20.93,988,1.27,775,10305.41,3.8,69.99,9.69
2,2016-05-21,11,Saturday,1,6,3.98,11.2,1.43,12.27,18.63,2443,2.16,1131,15431.36,3.8,70.01,9.5
2,2016-05-21,18,Saturday,1,6,3.79,11.72,1.44,14.46,15.75,2531,1.96,1290,18152.6,3.8,70.01,9.15
2,2016-05-21,20,Saturday,1,6,4.09,12.04,1.54,14.49,16.84,2193,2.07,1061,15872.31,4.8,70.01,9.15
1,2016-05-21,21,Saturday,1,6,4.03,11.62,1.57,13.27,17.47,1520,1.46,1044,15265.24,4.3,70.0,9.81
1,2016-05-22,2,Sunday,1,7,5.05,12.41,1.74,12.5,22.86,1012,1.32,767,11877.94,4.3,67.59,8.94
1,2016-05-22,4,Sunday,1,7,5.98,13.68,1.46,12.72,25.8,567,1.33,425,7042.76,4.3,68.34,10.53
2,2016-05-22,5,Sunday,1,7,7.43,15.72,1.71,12.49,31.44,329,2.1,157,3017.45,4.8,70.01,16.53
2,2016-05-22,6,Sunday,1,7,7.74,16.5,2.23,11.89,32.85,377,1.84,205,4147.08,4.3,70.01,18.63
2,2016-05-22,7,Sunday,1,7,6.11,13.48,1.9,10.66,29.98,526,2.03,259,4301.54,3.8,70.01,14.84
2,2016-05-22,8,Sunday,1,7,4.92,11.5,1.44,9.94,26.44,829,1.91,433,6050.89,3.8,58.34,10.32
1,2016-05-22,9,Sunday,1,7,4.91,11.88,1.48,10.5,24.53,723,1.27,569,8262.58,3.8,69.99,12.28
2,2016-05-22,11,Sunday,1,7,4.5,11.78,1.46,12.25,20.43,2122,2.07,1024,14663.1,3.8,70.01,10.84
2,2016-05-22,18,Sunday,1,7,4.91,13.02,1.8,14.19,18.43,2054,2.05,1004,16012.64,3.8,70.01,13.31
2,2016-05-22,20,Sunday,1,7,4.95,12.38,1.89,12.71,21.28,1705,2.02,843,13343.15,4.3,70.34,12.28
1,2016-05-22,21,Sunday,1,7,5.62,13.25,1.85,12.88,23.44,978,1.34,729,12262.73,4.3,70.01,12.83
1,2016-05-23,0,Monday,0,1,5.54,12.51,1.67,10.75,28.01,430,1.28,336,5280.49,4.8,70.01,10.79
2,2016-05-23,2,Monday,0,1,5.22,12.03,1.2,10.78,28.57,255,1.82,140,2039.53,4.3,46.8,7.73
2,2016-05-23,4,Monday,0,1,9.14,18.34,2.22,13.43,36.6,185,2.1,88,1998.48,4.3,70.01,15.83
2,2016-05-23,9,Monday,0,1,4.21,12.49,1.76,14.93,15.82,1789,1.98,902,13829.66,3.8,70.01,11.13
1,2016-05-23,12,Monday,0,1,3.93,12.29,1.47,14.66,14.78,965,1.26,765,11348.7,3.81,70.0,10.58
1,2016-05-23,17,Monday,0,1,3.11,10.32,1.36,12.64,14.74,1165,1.27,914,12456.13,4.8,65.19,7.7
1,2016-05-23,19,Monday,0,1,3.93,10.82,1.6,11.63,18.96,1217,1.23,991,14162.44,4.8,58.3,8.11
2,2016-05-23,21,Monday,0,1,4.88,12.08,1.85,11.93,22.46,2132,2.01,1063,16411.87,4.3,70.01,10.23
1,2016-05-23,22,Monday,0,1,4.97,12.19,1.87,11.95,22.85,1068,1.25,852,13271.51,4.3,69.99,10.07
1,2016-05-23,23,Monday,0,1,5.67,13.18,1.86,12.45,25.16,754,1.27,595,9900.94,4.8,69.99,10.95
1,2016-05-24,2,Tuesday,0,2,4.92,11.86,1.45,10.74,25.74,170,1.2,142,2079.36,4.3,45.3,9.32
1,2016-05-24,4,Tuesday,0,2,7.14,15.22,1.74,12.22,31.11,149,1.21,123,2310.08,4.8,63.89,14.03
2,2016-05-24,5,Tuesday,0,2,5.95,12.91,1.68,10.68,30.06,372,2.0,186,3061.28,4.8,70.01,13.41
2,2016-05-24,6,Tuesday,0,2,4.08,10.31,1.41,9.68,23.76,958,1.86,514,6567.49,3.8,70.01,9.56
2,2016-05-24,7,Tuesday,0,2,3.63,10.57,1.58,12.1,17.56,2054,2.04,1006,13183.7,3.8,70.01,9.01
2,2016-05-24,8,Tuesday,0,2,3.53,11.67,1.73,14.88,13.77,2314,2.02,1148,16470.91,3.8,70.01,9.22
1,2016-05-24,9,Tuesday,0,2,3.57,12.14,1.67,15.71,12.87,962,1.11,865,12799.22,4.3,69.99,9.68
2,2016-05-24,11,Tuesday,0,2,4.03,13.28,1.7,17.11,13.32,1703,2.01,849,13626.35,3.8,70.01,10.95
2,2016-05-24,18,Tuesday,0,2,3.64,11.55,1.8,14.31,15.05,2555,2.0,1276,19557.07,4.8,59.16,8.56
2,2016-05-24,20,Tuesday,0,2,4.78,12.13,1.89,12.53,20.75,2286,2.03,1126,17584.7,4.3,70.01,10.56
1,2016-05-24,21,Tuesday,0,2,4.62,11.97,1.89,12.53,20.56,1325,1.28,1032,15857.24,4.3,69.99,9.46
1,2016-05-25,2,Wednesday,0,3,5.59,12.92,1.41,10.89,28.32,206,1.19,173,2725.99,4.8,60.35,10.58
1,2016-05-25,4,Wednesday,0,3,6.74,14.26,1.79,10.91,32.66,135,1.15,117,2095.68,4.8,67.34,12.4
2,2016-05-25,5,Wednesday,0,3,6.26,13.35,2.02,10.29,32.07,425,2.16,197,3427.02,4.8,70.01,14.4
2,2016-05-25,6,Wednesday,0,3,4.21,10.39,1.53,9.55,24.6,1017,1.99,511,6655.63,4.3,70.01,10.24
2,2016-05-25,7,Wednesday,0,3,4.04,11.33,1.73,12.58,18.61,2074,2.1,988,13920.62,3.8,70.01,9.84
2,2016-05-25,8,Wednesday,0,3,3.8,11.88,1.67,14.57,14.99,2033,1.95,1044,15173.0,3.8,63.36,9.49
1,2016-05-25,9,Wednesday,0,3,3.71,12.37,1.68,15.69,13.6,993,1.13,876,13182.63,3.3,69.99,9.43
2,2016-05-25,11,Wednesday,0,3,3.55,12.39,1.72,16.17,12.93,1884,2.01,936,14204.46,3.8,70.01,10.13
2,2016-05-25,18,Wednesday,0,3,3.73,11.79,1.69,14.88,14.71,2306,1.98,1167,18012.26,4.8,64.61,9.29
2,2016-05-25,20,Wednesday,0,3,4.55,12.02,1.76,13.21,19.12,2663,2.05,1302,19882.65,4.3,70.01,9.96
1,2016-05-25,21,Wednesday,0,3,4.61,12.36,1.89,13.83,18.77,1498,1.26,1192,18754.72,4.3,68.34,9.66
1,2016-05-26,0,Thursday,0,4,5.2,12.88,1.7,13.06,22.34,744,1.27,587,9416.47,4.3,58.34,9.99
2,2016-05-26,2,Thursday,0,4,5.29,12.15,1.56,11.02,27.02,510,2.12,241,3645.6,4.8,58.34,8.75
2,2016-05-26,4,Thursday,0,4,7.78,15.96,1.7,12.19,33.96,263,1.92,137,2684.18,4.8,70.01,14.39
2,2016-05-26,9,Thursday,0,4,3.52,12.2,1.74,15.73,13.62,1886,1.93,977,14547.03,3.3,70.01,9.51
1,2016-05-26,12,Thursday,0,4,3.68,12.68,1.66,16.14,12.94,1023,1.23,835,12854.65,3.3,69.99,10.75
1,2016-05-26,17,Thursday,0,4,3.57,12.02,1.63,15.64,13.72,1077,1.25,859,13383.51,4.3,59.81,9.1
1,2016-05-26,19,Thursday,0,4,3.52,11.01,1.63,13.3,15.31,1404,1.23,1141,16572.31,4.8,63.99,8.22
2,2016-05-26,21,Thursday,0,4,4.9,13.28,1.94,15.18,18.44,2297,1.94,1185,19841.48,4.3,70.01,10.85
1,2016-05-26,22,Thursday,0,4,4.56,12.81,1.97,14.92,17.97,1321,1.3,1015,16438.8,4.3,69.99,10.11
1,2016-05-26,23,Thursday,0,4,5.11,13.39,1.87,14.72,19.78,1163,1.31,888,14850.01,4.3,69.99,10.61
2,2016-05-27,1,Friday,0,5,5.39,12.77,1.67,12.45,24.42,1011,2.11,479,7595.81,4.8,70.01,9.72
2,2016-05-27,3,Friday,0,5,6.24,14.02,1.71,12.72,27.33,433,1.96,221,3790.08,4.3,63.36,10.33
1,2016-05-27,5,Friday,0,5,6.59,14.27,1.65,11.03,31.55,209,1.07,195,3467.03,4.8,69.99,14.45
1,2016-05-27,6,Friday,0,5,5.28,12.33,1.86,10.81,25.59,472,1.11,425,6581.48,3.8,69.99,13.89
1,2016-05-27,7,Friday,0,5,3.9,10.91,1.62,11.62,18.88,805,1.15,699,9457.2,3.8,70.55,9.76
1,2016-05-27,8,Friday,0,5,3.98,11.85,1.66,13.78,15.98,971,1.15,842,12238.63,4.3,69.99,10.29
2,2016-05-27,10,Friday,0,5,3.91,12.18,1.54,14.88,14.92,1738,1.98,878,12985.51,3.8,70.01,10.07
1,2016-05-27,11,Friday,0,5,3.94,12.52,1.59,15.27,14.08,872,1.19,730,11072.01,3.8,70.0,11.35
2,2016-05-27,13,Friday,0,5,4.41,13.25,1.66,15.99,15.11,1761,2.04,865,13965.88,3.8,70.01,12.9
2,2016-05-27,14,Friday,0,5,4.35,13.27,1.61,16.58,14.54,1845,2.01,916,14741.38,3.8,70.01,12.25
2,2016-05-27,15,Friday,0,5,3.84,12.26,1.56,15.68,14.27,1661,1.97,844,12570.77,4.3,68.21,10.43
2,2016-05-27,16,Friday,0,5,3.9,11.95,1.49,14.91,15.31,1510,1.92,786,12186.34,4.8,62.81,10.4
1,2016-05-27,18,Friday,0,5,3.77,11.08,1.42,12.46,17.23,1256,1.35,933,13484.12,4.8,59.75,9.07
1,2016-05-27,20,Friday,0,5,4.09,11.43,1.47,12.28,18.76,1142,1.4,817,11750.79,4.3,68.34,9.77
2,2016-05-28,0,Saturday,1,6,5.01,12.49,1.6,12.77,22.07,1692,2.08,813,12617.32,4.3,70.01,9.58
1,2016-05-28,1,Saturday,1,6,4.76,11.84,1.52,11.84,22.86,855,1.39,616,9053.69,4.3,63.4,8.19
1,2016-05-28,3,Saturday,1,6,5.51,12.77,1.46,11.59,25.86,637,1.37,466,7273.51,4.3,57.35,9.47
1,2016-05-28,10,Saturday,1,6,4.48,11.62,1.41,11.55,21.31,811,1.29,627,8886.88,4.3,69.99,10.75
2,2016-05-28,12,Saturday,1,6,4.16,11.48,1.38,12.44,19.13,1855,2.03,914,12673.47,3.8,70.01,10.18
1,2016-05-28,13,Saturday,1,6,3.76,10.92,1.22,11.94,18.11,1209,1.4,865,11333.34,3.8,69.99,9.44
1,2016-05-28,14,Saturday,1,6,4.41,12.08,1.34,13.1,18.64,1140,1.41,806,11634.69,3.3,70.04,10.6
1,2016-05-28,15,Saturday,1,6,4.21,11.53,1.2,12.35,18.76,1173,1.52,770,10563.1,3.3,69.99,10.27
1,2016-05-28,16,Saturday,1,6,4.21,11.48,1.25,12.08,19.23,1089,1.47,739,10148.15,3.8,69.99,10.02
2,2016-05-28,17,Saturday,1,6,4.29,11.61,1.26,12.37,19.92,1859,2.03,918,12735.07,3.8,70.01,10.23
2,2016-05-28,19,Saturday,1,6,3.83,11.11,1.2,12.3,18.59,2040,2.0,1022,13498.7,3.8,70.01,8.43
2,2016-05-28,22,Saturday,1,6,4.56,11.85,1.44,12.58,20.45,1954,2.04,957,14057.19,4.8,70.01,9.33
2,2016-05-28,23,Saturday,1,6,4.65,11.97,1.56,12.51,21.06,1763,2.06,856,12791.82,4.3,66.34,9.46
2,2016-05-29,1,Sunday,1,7,5.34,12.58,1.47,12.07,24.82,1320,2.02,654,10080.56,4.3,59.3,8.84
2,2016-05-29,3,Sunday,1,7,5.43,12.54,1.49,11.78,25.94,864,1.95,443,6816.86,4.3,60.84,8.72
1,2016-05-29,5,Sunday,1,7,7.36,15.48,1.36,12.12,32.71,142,1.16,122,2250.61,4.8,70.34,13.32
1,2016-05-29,6,Sunday,1,7,6.4,13.89,1.24,10.42,31.94,180,1.18,153,2501.42,3.3,63.35,13.19
1,2016-05-29,7,Sunday,1,7,5.56,12.38,1.11,9.73,30.64,227,1.18,193,2857.78,4.3,58.34,11.58
1,2016-05-29,8,Sunday,1,7,5.13,12.02,1.38,10.27,27.1,357,1.25,285,4130.77,4.3,64.34,10.58
2,2016-05-29,10,Sunday,1,7,4.46,11.17,1.22,10.57,23.74,1300,1.89,689,9233.3,3.8,70.01,9.97
1,2016-05-29,11,Sunday,1,7,4.26,11.24,1.29,11.01,21.43,849,1.39,610,8257.49,3.8,69.99,10.0
2,2016-05-29,13,Sunday,1,7,4.59,11.95,1.21,12.22,20.48,1829,2.15,849,12069.06,3.8,70.34,10.7
2,2016-05-29,14,Sunday,1,7,4.5,11.9,1.25,12.58,19.86,1697,2.12,802,11387.64,4.3,70.01,10.7
2,2016-05-29,15,Sunday,1,7,5.09,12.85,1.37,13.41,20.63,1523,1.95,780,12004.83,3.8,70.01,12.2
2,2016-05-29,16,Sunday,1,7,4.99,12.8,1.39,13.36,20.39,1644,2.06,798,12208.93,3.8,70.01,12.22
1,2016-05-29,18,Sunday,1,7,4.08,11.49,1.26,12.47,18.87,1159,1.46,793,10897.99,3.8,67.34,8.53
1,2016-05-29,20,Sunday,1,7,4.49,11.74,1.31,12.24,20.57,997,1.46,685,9916.18,4.3,69.99,9.51
1,2016-05-30,2,Monday,0,1,5.32,12.39,1.31,11.78,24.99,395,1.33,298,4477.21,4.8,49.75,8.89
1,2016-05-30,4,Monday,0,1,7.84,16.58,1.27,13.63,30.63,174,1.31,133,2593.45,4.8,70.01,14.02
2,2016-05-30,5,Monday,0,1,7.12,14.96,0.97,11.51,33.09,260,2.18,119,2084.56,4.8,60.0,13.86
2,2016-05-30,6,Monday,0,1,6.96,14.58,1.55,11.13,32.87,331,1.95,170,2982.93,4.3,70.01,14.66
2,2016-05-30,7,Monday,0,1,6.75,14.11,1.7,10.53,32.77,379,1.9,199,3398.13,4.3,70.01,15.67
2,2016-05-30,8,Monday,0,1,6.23,13.54,1.36,11.05,29.66,514,1.91,269,4370.12,4.3,70.01,12.92
1,2016-05-30,9,Monday,0,1,4.84,11.37,1.26,9.59,26.9,432,1.31,331,4578.99,4.3,63.35,10.67
2,2016-05-30,11,Monday,0,1,4.95,11.69,1.37,10.11,25.77,1337,2.03,659,9380.8,3.8,70.01,12.09
2,2016-05-30,18,Monday,0,1,4.73,11.85,1.53,11.53,22.26,1855,2.0,928,13443.04,3.8,70.01,11.8
2,2016-05-30,20,Monday,0,1,5.27,12.41,1.73,11.48,24.21,1456,2.0,728,11434.1,4.3,70.01,12.53
1,2016-05-30,21,Monday,0,1,5.54,12.89,1.84,11.69,24.72,727,1.31,553,9040.94,4.8,69.99,12.98
2,2016-05-31,0,Tuesday,0,2,6.49,14.1,1.82,11.61,29.61,624,2.09,299,5232.7,4.8,70.01,14.04
1,2016-05-31,1,Tuesday,0,2,6.24,13.8,1.74,11.72,29.4,213,1.25,171,2906.76,4.8,69.99,10.96
1,2016-05-31,3,Tuesday,0,2,6.05,13.26,1.16,10.87,29.84,99,1.22,81,1306.7,4.8,53.34,11.1
1,2016-05-31,10,Tuesday,0,2,4.11,12.56,1.56,15.13,14.96,888,1.19,748,11364.48,4.3,69.99,10.84
2,2016-05-31,12,Tuesday,0,2,4.31,13.01,1.48,15.68,15.28,1706,1.96,869,13585.37,3.8,70.01,11.72
1,2016-05-31,13,Tuesday,0,2,3.99,12.3,1.49,14.73,14.67,951,1.23,772,11481.32,3.8,69.99,11.17
1,2016-05-31,14,Tuesday,0,2,3.96,12.44,1.51,15.16,14.01,1146,1.26,906,13566.25,3.8,70.34,11.48
1,2016-05-31,15,Tuesday,0,2,3.85,12.39,1.58,15.7,13.43,1142,1.32,862,13036.19,3.8,69.99,10.67
1,2016-05-31,16,Tuesday,0,2,3.73,11.77,1.45,14.53,14.78,925,1.29,717,10912.4,4.8,68.19,9.98
2,2016-05-31,17,Tuesday,0,2,3.71,11.69,1.66,14.52,15.02,1803,1.92,940,14439.35,4.8,65.21,9.48
2,2016-05-31,19,Tuesday,0,2,3.85,10.73,1.6,11.72,18.6,2147,1.93,1110,15837.46,4.8,57.36,8.18
2,2016-05-31,22,Tuesday,0,2,5.02,12.41,1.78,12.59,22.17,1887,2.02,934,14712.75,4.3,70.01,10.74
2,2016-05-31,23,Tuesday,0,2,6.09,14.04,2.08,13.27,25.46,1196,1.94,616,10887.04,4.3,70.01,11.87
2,2016-06-01,1,Wednesday,0,3,5.3,12.02,1.35,10.55,27.69,516,2.15,240,3542.26,4.8,50.16,8.86
2,2016-06-01,3,Wednesday,0,3,6.53,14.31,1.58,12.73,28.9,207,1.85,112,1957.74,4.3,63.36,11.22
1,2016-06-01,5,Wednesday,0,3,5.65,12.45,1.6,9.84,29.66,204,1.11,183,2879.45,3.8,70.0,13.43
1,2016-06-01,6,Wednesday,0,3,4.03,10.26,1.43,9.31,23.9,563,1.1,514,6539.45,4.3,70.01,9.96
1,2016-06-01,7,Wednesday,0,3,3.59,10.72,1.53,12.13,17.2,922,1.11,828,10932.33,3.8,69.99,8.84
1,2016-06-01,8,Wednesday,0,3,3.42,11.29,1.69,14.1,14.15,1084,1.14,950,13209.58,3.8,69.99,8.66
2,2016-06-01,10,Wednesday,0,3,3.91,12.76,1.7,16.32,13.39,1890,2.07,914,14200.8,3.8,70.01,10.67
1,2016-06-01,11,Wednesday,0,3,3.72,12.78,1.74,16.52,12.63,967,1.2,808,12584.4,3.3,69.99,10.99
2,2016-06-01,13,Wednesday,0,3,4.03,13.31,1.81,17.1,13.37,1897,2.11,900,14595.2,3.8,70.01,11.44
2,2016-06-01,14,Wednesday,0,3,4.04,13.3,1.64,17.16,13.06,1894,2.05,923,14852.64,3.3,70.01,11.91
2,2016-06-01,15,Wednesday,0,3,3.83,13.38,1.64,18.18,12.11,1839,2.02,911,14660.29,3.8,58.34,10.72
2,2016-06-01,16,Wednesday,0,3,3.56,12.28,1.67,16.41,12.74,1465,2.01,729,11625.87,3.8,70.01,10.32
1,2016-06-01,18,Wednesday,0,3,3.49,12.09,1.84,15.95,13.12,1293,1.23,1049,16655.22,4.8,61.34,9.23
1,2016-06-01,20,Wednesday,0,3,4.26,12.16,1.82,13.97,17.17,1300,1.25,1037,16055.18,4.3,70.0,9.77
1,2016-06-02,2,Thursday,0,4,5.72,13.07,1.6,11.93,26.59,253,1.3,195,3150.85,5.15,69.99,10.71
1,2016-06-02,4,Thursday,0,4,6.69,14.44,1.55,11.57,30.39,167,1.26,133,2330.71,3.3,63.35,12.69
2,2016-06-02,5,Thursday,0,4,5.53,12.21,1.9,9.82,30.2,382,2.05,186,2970.09,4.8,63.36,12.48
2,2016-06-02,6,Thursday,0,4,4.55,10.99,1.61,10.01,25.06,986,1.82,541,7395.67,3.8,70.01,11.27
2,2016-06-02,7,Thursday,0,4,3.81,10.74,1.54,11.93,18.25,1940,1.99,977,12972.88,3.8,61.61,8.9
2,2016-06-02,8,Thursday,0,4,3.56,11.43,1.65,14.17,14.64,2189,2.0,1094,15337.45,4.3,70.01,8.83
1,2016-06-02,9,Thursday,0,4,3.66,12.07,1.7,15.28,13.49,981,1.14,864,12806.03,3.8,63.99,9.92
2,2016-06-02,11,Thursday,0,4,3.85,12.86,1.59,16.53,13.3,1842,2.0,923,14302.17,3.8,70.01,10.41
2,2016-06-02,18,Thursday,0,4,3.8,12.22,1.81,15.6,14.36,2319,1.91,1212,19389.1,4.8,62.0,9.35
2,2016-06-02,20,Thursday,0,4,4.19,11.64,1.69,13.16,17.85,2534,1.96,1296,19199.99,4.3,70.01,9.76
1,2016-06-02,21,Thursday,0,4,4.58,12.33,1.96,13.72,18.46,1419,1.28,1111,17531.2,4.3,70.01,10.18
2,2016-06-03,0,Friday,0,5,5.09,12.57,1.73,12.84,22.46,1663,2.04,814,12819.63,4.3,70.01,9.53
1,2016-06-03,1,Friday,0,5,4.67,11.63,1.51,11.45,23.21,582,1.32,440,6384.89,4.8,59.8,8.39
1,2016-06-03,3,Friday,0,5,5.6,12.82,1.37,11.31,27.21,235,1.24,190,2965.04,4.3,63.35,9.49
1,2016-06-03,10,Friday,0,5,3.69,12.61,1.66,16.24,13.03,891,1.16,766,11740.75,3.8,70.01,10.74
2,2016-06-03,12,Friday,0,5,4.37,13.36,1.81,16.26,14.62,1848,2.05,902,14799.27,3.8,70.34,12.4
1,2016-06-03,13,Friday,0,5,4.06,12.6,1.63,15.35,14.4,1100,1.26,870,13334.78,3.8,70.01,11.34
1,2016-06-03,14,Friday,0,5,3.8,12.61,1.6,16.23,13.2,1117,1.25,892,13650.0,3.8,69.99,10.89
1,2016-06-03,15,Friday,0,5,3.65,12.67,1.69,16.88,12.34,1030,1.26,819,12714.29,3.8,69.99,10.99
1,2016-06-03,16,Friday,0,5,3.39,11.8,1.5,15.49,13.12,809,1.3,621,9462.01,4.8,61.55,9.3
2,2016-06-03,17,Friday,0,5,3.68,11.91,1.61,15.27,14.18,1814,1.99,912,14157.78,4.8,63.96,9.67
2,2016-06-03,19,Friday,0,5,3.73,10.99,1.66,12.72,16.8,2600,2.04,1273,18555.51,5.3,64.01,8.47
2,2016-06-03,22,Friday,0,5,4.65,12.71,1.74,14.38,18.8,2413,2.07,1167,18578.29,4.3,70.01,9.8
2,2016-06-03,23,Friday,0,5,4.96,13.17,1.75,14.66,19.29,2507,2.0,1254,20584.35,4.3,70.01,10.8
1,2016-06-04,2,Saturday,1,6,5.17,12.51,1.67,12.27,23.44,970,1.39,699,10893.74,4.3,66.39,8.84
1,2016-06-04,4,Saturday,1,6,5.78,13.05,1.47,11.43,28.06,462,1.35,343,5476.91,4.3,64.34,9.77
2,2016-06-04,5,Saturday,1,6,6.82,14.68,1.26,11.65,31.5,321,2.03,158,2803.86,4.8,70.01,13.23
2,2016-06-04,6,Saturday,1,6,5.61,12.75,1.52,9.8,29.87,448,1.94,231,3565.19,3.8,70.01,14.15
2,2016-06-04,7,Saturday,1,6,5.29,12.22,1.62,10.39,27.26,878,1.98,443,6652.48,3.8,70.01,12.19
2,2016-06-04,8,Saturday,1,6,4.63,11.36,1.43,10.41,23.75,1190,2.08,572,7930.25,3.8,70.01,11.4
1,2016-06-04,9,Saturday,1,6,3.75,10.23,1.3,10.2,20.66,845,1.28,660,8235.87,3.8,70.0,8.91
2,2016-06-04,11,Saturday,1,6,4.22,11.56,1.4,12.58,18.95,2092,2.0,1047,14579.05,3.8,65.81,9.72
2,2016-06-04,18,Saturday,1,6,3.95,12.08,1.46,14.82,15.83,2467,1.99,1238,17935.31,3.8,70.01,9.46
2,2016-06-04,20,Saturday,1,6,3.83,11.53,1.5,13.82,16.05,2319,1.97,1176,17007.02,4.3,70.01,9.25
1,2016-06-04,21,Saturday,1,6,4.26,11.87,1.53,13.44,17.69,1295,1.43,904,13454.03,4.8,70.0,9.56
1,2016-06-05,0,Sunday,1,7,4.75,12.44,1.72,13.43,20.17,1479,1.43,1035,16066.05,4.3,69.99,8.88
2,2016-06-05,2,Sunday,1,7,4.9,11.96,1.51,11.84,23.34,1844,2.05,898,13302.95,4.3,63.36,8.53
2,2016-06-05,4,Sunday,1,7,6.16,13.66,1.5,12.03,28.2,762,1.98,384,6395.65,4.8,64.61,10.7
2,2016-06-05,9,Sunday,1,7,5.02,12.15,1.42,11.34,24.2,1102,1.94,567,8346.72,4.3,63.36,10.7
